BLUE,GREEN,RED,NIR,NDVI,Landcover
0.04495,0.05305,0.03065,0.00935,0.08265305,water
0.04495,0.05305,0.03065,0.00935,0.08265305,water
0.04635,0.0553,0.03085,0.00955,0.08804724,water
0.04655,0.05495,0.0305,0.00955,0.08275863,water
0.04565,0.05365,0.03025,0.00995,0.080563925,water
0.04605,0.0542,0.0303,0.01035,0.08129676,water
0.0456,0.0558,0.03035,0.0106,0.10059169,water
0.0477,0.05565,0.02995,0.01045,0.07692308,water
0.0455,0.05545,0.0307,0.01095,0.09856365,water
0.04585,0.0555,0.0303,0.01095,0.0952146,water
0.0468,0.0584,0.0305,0.0112,0.11026619,water
0.0451,0.0581,0.0298,0.0111,0.125969,water
0.0454,0.0589,0.0302,0.0115,0.1294343,water
0.0498,0.0563,0.0323,0.0123,0.061262943,water
0.0507,0.0587,0.0322,0.0123,0.073126115,water
0.0354,0.0409,0.0221,0.0072,0.07208388,water
0.0356,0.0407,0.0206,0.0078,0.06684143,water
0.0358,0.0413,0.0214,0.0078,0.071335934,water
0.037,0.0411,0.0213,0.0078,0.052496783,water
0.0354,0.0431,0.0212,0.0077,0.098089166,water
0.0344,0.0451,0.0231,0.0077,0.13459116,water
0.0368,0.0453,0.0228,0.0071,0.103532255,water
0.0371,0.0443,0.0228,0.0071,0.08845212,water
0.036,0.0444,0.0221,0.0076,0.10447762,water
0.0352,0.0441,0.0219,0.0074,0.11223205,water
0.0352,0.0441,0.0219,0.0074,0.11223205,water
0.0359,0.045,0.0215,0.0072,0.11248457,water
0.0347,0.0413,0.0213,0.0072,0.086842105,water
0.0354,0.0416,0.0214,0.0072,0.08051949,water
0.0353,0.0416,0.0214,0.0072,0.08192455,water
0.0351,0.0409,0.0211,0.0065,0.07631575,water
0.0353,0.0402,0.0211,0.007,0.06490063,water
0.0359,0.0429,0.0207,0.007,0.088832475,water
0.0363,0.045,0.0231,0.0076,0.10701109,water
0.037,0.04615,0.0247,0.00845,0.11004207,water
0.0364,0.0476,0.0246,0.0084,0.13333333,water
0.0372,0.04705,0.02485,0.00845,0.11691393,water
0.0362,0.04695,0.025,0.00875,0.12928443,water
0.03685,0.04715,0.0248,0.00905,0.12261903,water
0.0362,0.0466,0.0234,0.00875,0.12560382,water
0.0362,0.04605,0.0223,0.009,0.11975683,water
0.0379,0.0451,0.0237,0.0083,0.08674697,water
0.03725,0.04545,0.0223,0.0089,0.09915353,water
0.0366,0.04515,0.02265,0.0089,0.104587145,water
0.0394,0.04625,0.0234,0.0083,0.079976656,water
0.0388,0.0468,0.0242,0.00875,0.093457915,water
0.04035,0.048,0.02635,0.0085,0.08658743,water
0.04315,0.04905,0.02785,0.00875,0.063991316,water
0.04445,0.04975,0.0278,0.0091,0.05626327,water
0.04485,0.0501,0.0279,0.0093,0.055292256,water
0.04485,0.05035,0.0277,0.0096,0.057773106,water
0.04525,0.0505,0.0282,0.00995,0.054830316,water
0.0445,0.05125,0.0278,0.00975,0.07049607,water
0.04505,0.05095,0.0283,0.00935,0.061458327,water
0.04405,0.0519,0.0283,0.00925,0.08181343,water
0.04405,0.0519,0.0283,0.00925,0.08181343,water
0.04305,0.0523,0.0289,0.0093,0.097011015,water
0.04505,0.05315,0.0295,0.0094,0.08248472,water
0.04645,0.0543,0.0301,0.0097,0.077915624,water
0.04625,0.05175,0.02965,0.01,0.056122445,water
0.04545,0.05145,0.02905,0.0104,0.061919514,water
0.0458,0.05545,0.02965,0.01045,0.09530864,water
0.04465,0.0557,0.0298,0.01055,0.110114604,water
0.0454,0.05585,0.03,0.011,0.10320986,water
0.04705,0.0561,0.0304,0.0108,0.087736316,water
0.0464,0.0545,0.0292,0.011,0.0802775,water
0.0443,0.0553,0.0291,0.0111,0.11044177,water
0.0458,0.0561,0.0293,0.0113,0.10107949,water
0.0469,0.0555,0.03,0.0123,0.083984375,water
0.0489,0.0561,0.0303,0.0123,0.06857142,water
0.0355,0.0445,0.0212,0.0075,0.1125,water
0.0358,0.0445,0.021,0.0078,0.10834373,water
0.0357,0.0455,0.0213,0.0078,0.12068963,water
0.0368,0.0447,0.0213,0.0078,0.09693251,water
0.0352,0.0451,0.0231,0.0077,0.12328766,water
0.0363,0.0458,0.0225,0.0076,0.115712546,water
0.0365,0.045,0.022,0.007,0.10429451,water
0.0364,0.0448,0.0223,0.0071,0.103448234,water
0.0355,0.0453,0.0219,0.008,0.121287115,water
0.0355,0.0453,0.0219,0.008,0.121287115,water
0.0349,0.0454,0.0217,0.0076,0.13075969,water
0.0363,0.0443,0.0221,0.0074,0.0992556,water
0.0353,0.0417,0.0213,0.0074,0.08311688,water
0.0358,0.0419,0.0214,0.0074,0.07850711,water
0.036,0.0415,0.0214,0.0072,0.07096774,water
0.0358,0.0409,0.0205,0.0073,0.06649283,water
0.0352,0.041,0.0207,0.0068,0.076115504,water
0.0362,0.0405,0.0206,0.0065,0.056062557,water
0.0361,0.0428,0.0217,0.0073,0.084917635,water
0.0364,0.0455,0.02455,0.00825,0.11111108,water
0.03585,0.046,0.02445,0.00805,0.12400734,water
0.03565,0.04555,0.0234,0.0079,0.121921174,water
0.03485,0.04465,0.02175,0.0081,0.123270415,water
0.0352,0.04465,0.0217,0.0083,0.11834689,water
0.03455,0.04505,0.0218,0.00825,0.13190953,water
0.03525,0.04535,0.0211,0.00855,0.12531017,water
0.0361,0.0443,0.02295,0.0082,0.10199006,water
0.0368,0.04545,0.0228,0.009,0.10516714,water
0.0377,0.04555,0.0228,0.00905,0.09429428,water
0.03895,0.04605,0.0234,0.00845,0.08352942,water
0.0397,0.04655,0.0242,0.0086,0.07942025,water
0.04,0.0492,0.02515,0.0084,0.103139006,water
0.04085,0.0493,0.0276,0.0088,0.093732685,water
0.04355,0.049,0.02755,0.0092,0.058887083,water
0.04455,0.04905,0.02775,0.00915,0.048076898,water
0.0447,0.0492,0.0274,0.0097,0.047923304,water
0.04525,0.0496,0.0282,0.00935,0.045861915,water
0.0457,0.0517,0.0287,0.0097,0.061601657,water
0.04475,0.05005,0.02795,0.0094,0.055907175,water
0.04365,0.0507,0.0275,0.009,0.07472178,water
0.04365,0.0507,0.0275,0.009,0.07472178,water
0.04255,0.05185,0.02785,0.0094,0.09851692,water
0.04355,0.05195,0.0285,0.0095,0.08795812,water
0.04465,0.05185,0.0294,0.0099,0.074611396,water
0.042,0.0515,0.02955,0.0101,0.10160428,water
0.04185,0.05155,0.0287,0.01045,0.10385439,water
0.04175,0.0509,0.02835,0.01045,0.098758794,water
0.04405,0.0514,0.0291,0.01055,0.07700364,water
0.0462,0.05525,0.0291,0.01055,0.08920652,water
0.04555,0.0562,0.0298,0.0107,0.10466832,water
0.0429,0.0554,0.0296,0.0107,0.12716174,water
0.0433,0.0557,0.0295,0.0108,0.12525254,water
0.0453,0.0556,0.0296,0.011,0.10208127,water
0.0467,0.0556,0.0311,0.0124,0.086999,water
0.049,0.0555,0.0305,0.0123,0.06220098,water
0.0365,0.0446,0.0214,0.008,0.09987669,water
0.0371,0.0448,0.0209,0.0081,0.094017096,water
0.0376,0.0453,0.021,0.0084,0.09288299,water
0.0361,0.0442,0.0211,0.0082,0.10087172,water
0.0359,0.046,0.0234,0.0078,0.123321116,water
0.036,0.0458,0.0224,0.0075,0.11980443,water
0.0382,0.0451,0.0216,0.007,0.082833156,water
0.0358,0.0449,0.0217,0.0078,0.112763345,water
0.0359,0.045,0.0225,0.0079,0.11248457,water
0.0359,0.045,0.0225,0.0079,0.11248457,water
0.0362,0.0451,0.0227,0.0079,0.10947106,water
0.0365,0.0451,0.0218,0.0072,0.105392165,water
0.0359,0.0448,0.0213,0.0074,0.110284984,water
0.0353,0.0422,0.0215,0.0073,0.089032225,water
0.036,0.0416,0.0213,0.0074,0.07216497,water
0.0353,0.0411,0.0206,0.0074,0.0759162,water
0.0352,0.0407,0.0208,0.0068,0.072463766,water
0.0361,0.0412,0.0206,0.0068,0.065976724,water
0.0359,0.0402,0.0209,0.0073,0.056504577,water
0.0356,0.0438,0.0224,0.00775,0.10327457,water
0.03675,0.04615,0.0219,0.00775,0.11338961,water
0.03545,0.0448,0.0218,0.008,0.11651089,water
0.03515,0.0446,0.02175,0.0079,0.11849529,water
0.03675,0.04495,0.02195,0.00825,0.10036721,water
0.035,0.04515,0.0208,0.00845,0.12663756,water
0.0338,0.04515,0.0208,0.00845,0.1437619,water
0.0339,0.04425,0.02185,0.0082,0.13243762,water
0.0379,0.04505,0.02285,0.00915,0.08619648,water
0.03775,0.0457,0.0234,0.00875,0.09526663,water
0.0366,0.0464,0.02315,0.0089,0.118072264,water
0.03915,0.04675,0.02375,0.00855,0.088475,water
0.0397,0.04775,0.0235,0.0083,0.09205259,water
0.04075,0.04815,0.0259,0.00875,0.08323958,water
0.0437,0.0486,0.02705,0.0093,0.05308777,water
0.04335,0.04865,0.02765,0.009,0.057608698,water
0.044,0.0487,0.02755,0.00885,0.050701197,water
0.04585,0.0504,0.02825,0.00935,0.047272716,water
0.045,0.051,0.0289,0.0096,0.06249997,water
0.04315,0.05045,0.02745,0.0092,0.077991456,water
0.0401,0.04855,0.0271,0.0092,0.09531864,water
0.0401,0.04855,0.0271,0.0092,0.09531864,water
0.03855,0.0484,0.02615,0.00925,0.11328348,water
0.03885,0.0492,0.02635,0.0095,0.11754686,water
0.04205,0.0512,0.02905,0.01,0.09812331,water
0.041,0.0511,0.0291,0.01,0.109663405,water
0.0417,0.05175,0.0286,0.0101,0.107544124,water
0.04175,0.05115,0.02855,0.01055,0.1011841,water
0.04125,0.0505,0.02885,0.01055,0.100817434,water
0.0455,0.0553,0.0296,0.01055,0.09722224,water
0.044,0.05245,0.0297,0.0106,0.08761018,water
0.042,0.0561,0.0301,0.0107,0.1437309,water
0.0455,0.0562,0.03,0.0106,0.10521143,water
0.0459,0.0559,0.0301,0.0107,0.098231845,water
0.0458,0.0562,0.0316,0.0121,0.10196079,water
0.0444,0.0554,0.0318,0.0123,0.11022044,water
0.0366,0.0446,0.0223,0.0086,0.098522134,water
0.0373,0.0451,0.0233,0.0085,0.09466017,water
0.0375,0.0447,0.0211,0.0086,0.08759122,water
0.0365,0.0437,0.0215,0.0078,0.08977555,water
0.0357,0.0464,0.0233,0.0078,0.13032885,water
0.0371,0.0457,0.022,0.0072,0.10386474,water
0.0361,0.0454,0.022,0.0071,0.11411044,water
0.0344,0.0462,0.0217,0.0078,0.14640197,water
0.037,0.0451,0.0217,0.008,0.098660156,water
0.037,0.0451,0.0217,0.008,0.098660156,water
0.0375,0.0458,0.0221,0.0076,0.09963984,water
0.0369,0.045,0.0216,0.0073,0.09890114,water
0.0376,0.0443,0.0213,0.0074,0.0818071,water
0.0356,0.0441,0.0215,0.0074,0.106649965,water
0.0354,0.0425,0.0211,0.0072,0.091142505,water
0.0361,0.0401,0.0207,0.0074,0.052493446,water
0.0351,0.0408,0.0203,0.0068,0.075098805,water
0.0354,0.0412,0.0207,0.0069,0.07571803,water
0.0359,0.0412,0.0209,0.0074,0.068741895,water
0.03585,0.04305,0.0214,0.0078,0.09125475,water
0.03595,0.0447,0.022,0.00795,0.10849348,water
0.0355,0.04525,0.02205,0.008,0.120743,water
0.03525,0.04505,0.0224,0.0081,0.12204231,water
0.0367,0.04525,0.02185,0.0082,0.10433191,water
0.0362,0.0445,0.0212,0.0087,0.10285004,water
0.03445,0.0428,0.021,0.00835,0.108090654,water
0.03485,0.0437,0.02165,0.00905,0.11266706,water
0.0361,0.044,0.0226,0.0083,0.09862671,water
0.03615,0.04535,0.02395,0.00825,0.112883426,water
0.0391,0.04735,0.02465,0.00895,0.09543091,water
0.0369,0.0471,0.02395,0.00885,0.12142859,water
0.03855,0.0472,0.02445,0.0087,0.10087465,water
0.04165,0.0488,0.0257,0.00885,0.07904918,water
0.04175,0.04915,0.0267,0.0091,0.081408165,water
0.0436,0.04845,0.0274,0.0088,0.05268876,water
0.0444,0.0485,0.0275,0.00925,0.044133503,water
0.0452,0.05175,0.02855,0.00935,0.06756059,water
0.04535,0.05235,0.02895,0.0097,0.0716479,water
0.04285,0.05125,0.02705,0.00925,0.08926675,water
0.0384,0.04865,0.02715,0.0094,0.117748395,water
0.0384,0.04865,0.02715,0.0094,0.117748395,water
0.03785,0.04865,0.0248,0.0092,0.12485549,water
0.03955,0.0483,0.0253,0.00955,0.09960162,water
0.0421,0.04955,0.0276,0.00995,0.081287496,water
0.04125,0.0503,0.0285,0.01,0.09885305,water
0.0415,0.0507,0.02865,0.01,0.099783115,water
0.04265,0.05115,0.02885,0.01015,0.090618365,water
0.0427,0.0512,0.02955,0.01055,0.09052182,water
0.04575,0.05615,0.03155,0.01055,0.102060854,water
0.0446,0.05675,0.03115,0.01055,0.119881615,water
0.0443,0.0569,0.0303,0.0107,0.1245059,water
0.0458,0.0574,0.0305,0.0107,0.11240309,water
0.0451,0.057,0.0304,0.0105,0.116552405,water
0.0432,0.0553,0.0301,0.0105,0.12284264,water
0.043,0.051,0.03,0.0119,0.08510636,water
0.0374,0.0422,0.0238,0.0086,0.0603015,water
0.0369,0.0414,0.0231,0.0086,0.057471287,water
0.0375,0.045,0.0239,0.0084,0.09090909,water
0.0368,0.0448,0.0215,0.0077,0.098039195,water
0.0354,0.0451,0.0236,0.0078,0.1204969,water
0.0369,0.0457,0.0228,0.0071,0.106537536,water
0.0383,0.0464,0.0214,0.0074,0.09563163,water
0.0351,0.046,0.0214,0.0075,0.13440195,water
0.0372,0.045,0.0213,0.0077,0.09489053,water
0.0372,0.045,0.0213,0.0077,0.09489053,water
0.0377,0.0457,0.0216,0.0075,0.09592324,water
0.0371,0.0448,0.0215,0.0072,0.094017096,water
0.0355,0.042,0.0213,0.0074,0.08387095,water
0.0359,0.0422,0.0211,0.0074,0.0806658,water
0.0359,0.0428,0.0214,0.00755,0.08767472,water
0.0352,0.0404,0.022,0.0075,0.06878305,water
0.0357,0.0404,0.0206,0.0072,0.06176081,water
0.035,0.0412,0.0205,0.0072,0.08136484,water
0.0358,0.0434,0.02,0.0074,0.09595962,water
0.0358,0.04355,0.022,0.0076,0.09766857,water
0.03555,0.04545,0.02195,0.00805,0.12222222,water
0.03625,0.04495,0.02185,0.00825,0.10714287,water
0.03525,0.04555,0.0227,0.00805,0.12747525,water
0.03495,0.04525,0.02065,0.00855,0.12842892,water
0.0347,0.04445,0.0222,0.0087,0.12318385,water
0.035,0.04475,0.02235,0.0085,0.12225707,water
0.0359,0.04605,0.0222,0.0091,0.123856016,water
0.0363,0.04545,0.0226,0.0083,0.111926585,water
0.03615,0.0458,0.0237,0.00825,0.11775472,water
0.03635,0.04595,0.02545,0.00915,0.1166464,water
0.03755,0.04545,0.02445,0.0089,0.09518072,water
0.03835,0.04745,0.02555,0.00915,0.10606058,water
0.04135,0.0481,0.0264,0.0092,0.075461134,water
0.04215,0.04965,0.02655,0.00915,0.08169935,water
0.0439,0.04845,0.0271,0.00885,0.04926907,water
0.0439,0.0485,0.027,0.00885,0.049783546,water
0.0419,0.0491,0.02515,0.0087,0.07912086,water
0.0442,0.0496,0.02895,0.0096,0.057569318,water
0.0449,0.05205,0.0285,0.0092,0.07374934,water
0.0449,0.05205,0.0285,0.0092,0.07374934,water
0.04235,0.04975,0.0273,0.00935,0.08034743,water
0.03885,0.0479,0.0259,0.00915,0.10432277,water
0.04055,0.048,0.0264,0.0096,0.08413325,water
0.0412,0.0495,0.02755,0.0098,0.09151046,water
0.04075,0.04985,0.0286,0.01,0.10044148,water
0.04105,0.0504,0.02905,0.0103,0.10224169,water
0.042,0.05165,0.02895,0.0102,0.10304324,water
0.04285,0.0521,0.02975,0.0105,0.0974197,water
0.04765,0.0525,0.0298,0.0106,0.048427362,water
0.04875,0.05645,0.03075,0.0106,0.07319392,water
0.0445,0.0563,0.0297,0.0106,0.11706348,water
0.0444,0.0572,0.0295,0.0107,0.12598427,water
0.0416,0.0563,0.0297,0.0107,0.1501532,water
0.0421,0.0505,0.0291,0.0107,0.09071275,water
0.0384,0.0474,0.0283,0.0108,0.10489509,water
0.0391,0.0432,0.0232,0.00855,0.049817767,water
0.0367,0.04345,0.0232,0.00855,0.08421712,water
0.03795,0.0436,0.02405,0.00845,0.06928263,water
0.03625,0.04385,0.0228,0.008,0.09488142,water
0.03625,0.04455,0.023,0.0079,0.10272281,water
0.03765,0.04555,0.02305,0.00775,0.09495192,water
0.03735,0.0441,0.0229,0.00745,0.08287296,water
0.0354,0.0442,0.02315,0.00775,0.110552765,water
0.0354,0.0442,0.02315,0.00775,0.110552765,water
0.0358,0.04255,0.02275,0.00755,0.08615191,water
0.03595,0.044,0.0227,0.00765,0.100687906,water
0.0355,0.04415,0.02225,0.00795,0.108600095,water
0.03405,0.04325,0.02245,0.0075,0.11901681,water
0.0355,0.04325,0.02245,0.0074,0.09841266,water
0.0357,0.0419,0.0211,0.00715,0.07989691,water
0.03565,0.0423,0.02055,0.0079,0.08531111,water
0.03675,0.04265,0.0208,0.00715,0.07430729,water
0.0347,0.0431,0.0209,0.0074,0.107969165,water
0.03485,0.0408,0.01975,0.0075,0.07865168,water
0.0348,0.04335,0.02185,0.00785,0.10940498,water
0.0363,0.0465,0.0224,0.00825,0.12318842,water
0.03525,0.0456,0.02205,0.00805,0.12801483,water
0.035,0.04285,0.0224,0.00845,0.10083492,water
0.0356,0.0441,0.02145,0.0085,0.106649965,water
0.03645,0.04455,0.02245,0.0091,0.10000004,water
0.03555,0.04395,0.0219,0.0086,0.10566039,water
0.0356,0.0446,0.02215,0.00895,0.112219445,water
0.03595,0.0453,0.02205,0.0083,0.11507691,water
0.0365,0.0432,0.0221,0.0089,0.084065266,water
0.03665,0.0455,0.0251,0.0096,0.10772978,water
0.04005,0.04825,0.0269,0.00875,0.092865236,water
0.0392,0.04735,0.02665,0.00925,0.09416523,water
0.04025,0.0479,0.0266,0.00905,0.086783886,water
0.04265,0.04975,0.02665,0.0092,0.076839834,water
0.0426,0.0488,0.02705,0.009,0.06783371,water
0.04075,0.0495,0.02685,0.00855,0.0969529,water
0.04,0.0467,0.0245,0.00775,0.07727799,water
0.0412,0.04875,0.02475,0.0086,0.08393549,water
0.04225,0.04915,0.0258,0.00885,0.07549236,water
0.04225,0.04915,0.0258,0.00885,0.07549236,water
0.04195,0.04795,0.0279,0.0094,0.06674083,water
0.0424,0.0491,0.0282,0.00945,0.07322406,water
0.04255,0.0499,0.02855,0.0096,0.07950241,water
0.04105,0.05065,0.02895,0.00965,0.104689226,water
0.0407,0.04905,0.0285,0.0098,0.09303621,water
0.04175,0.04855,0.02875,0.01005,0.07530454,water
0.0409,0.0508,0.0295,0.01035,0.10796074,water
0.04445,0.0533,0.0304,0.01045,0.09053709,water
0.04485,0.0533,0.0296,0.0106,0.08609273,water
0.0457,0.0531,0.0289,0.0105,0.07489881,water
0.0469,0.0485,0.0293,0.0106,0.016771497,water
0.0445,0.0551,0.0284,0.0106,0.10642571,water
0.042,0.0498,0.0294,0.0103,0.08496734,water
0.0386,0.0478,0.0283,0.0103,0.10648147,water
0.0394,0.047,0.0283,0.0106,0.08796294,water
0.0369,0.0422,0.02335,0.00825,0.0670038,water
0.03685,0.0438,0.0231,0.0082,0.08617481,water
0.0369,0.0438,0.0231,0.008,0.08550188,water
0.0359,0.0426,0.0216,0.0073,0.08535029,water
0.03555,0.0441,0.0225,0.007,0.10734467,water
0.03605,0.04315,0.0228,0.0073,0.08964648,water
0.03495,0.0423,0.02325,0.00745,0.09514564,water
0.03585,0.04305,0.0228,0.00775,0.09125475,water
0.03585,0.04305,0.0228,0.00775,0.09125475,water
0.03575,0.0418,0.0221,0.0075,0.07801416,water
0.03495,0.0422,0.0221,0.0075,0.09397277,water
0.03385,0.04355,0.0214,0.0074,0.125323,water
0.0347,0.0434,0.02125,0.00695,0.11139568,water
0.0356,0.0432,0.02045,0.0071,0.09644672,water
0.035,0.0417,0.02095,0.00705,0.08735334,water
0.0359,0.0419,0.0209,0.0075,0.07712083,water
0.03365,0.04255,0.02025,0.00705,0.116797924,water
0.0337,0.04145,0.02015,0.00745,0.10312709,water
0.0348,0.0415,0.02025,0.00745,0.08781125,water
0.03475,0.0434,0.0215,0.00775,0.11068459,water
0.0369,0.04365,0.02195,0.0079,0.083798915,water
0.03545,0.0444,0.02225,0.00785,0.11208514,water
0.0342,0.0442,0.0219,0.00815,0.12755099,water
0.03575,0.0439,0.0227,0.00865,0.10232266,water
0.03565,0.04465,0.0247,0.00935,0.112079695,water
0.03485,0.0456,0.0232,0.0092,0.13362336,water
0.0358,0.0455,0.0224,0.0092,0.1193112,water
0.0368,0.04745,0.0253,0.0093,0.12640947,water
0.0389,0.04695,0.0252,0.00995,0.093768224,water
0.04,0.0476,0.02565,0.00965,0.08675801,water
0.0431,0.048,0.0267,0.01015,0.053787056,water
0.0423,0.0478,0.0272,0.0098,0.06104328,water
0.0415,0.0476,0.026,0.009,0.06846243,water
0.0429,0.0477,0.0248,0.0092,0.052980125,water
0.0422,0.04955,0.02685,0.00915,0.080109015,water
0.03975,0.0477,0.0244,0.00845,0.0909091,water
0.04105,0.04575,0.02455,0.00865,0.054147486,water
0.0393,0.04655,0.0241,0.00895,0.08444962,water
0.04245,0.04945,0.0259,0.0094,0.076169744,water
0.04245,0.04945,0.0259,0.0094,0.076169744,water
0.0428,0.04995,0.0271,0.00955,0.07708893,water
0.0427,0.05145,0.02855,0.00955,0.09293679,water
0.045,0.0511,0.02865,0.00965,0.063475534,water
0.04445,0.04995,0.0289,0.0098,0.05826271,water
0.04125,0.0487,0.0287,0.0098,0.08282378,water
0.0414,0.048,0.0286,0.0101,0.0738255,water
0.04135,0.0494,0.02915,0.01015,0.08870526,water
0.0416,0.05155,0.0288,0.0104,0.10681696,water
0.0429,0.05255,0.0296,0.0104,0.10110005,water
0.0461,0.0483,0.0291,0.00975,0.023305085,water
0.0443,0.0493,0.0294,0.0106,0.05341879,water
0.04,0.0466,0.0283,0.0102,0.07621247,water
0.037,0.0451,0.0267,0.0103,0.098660156,water
0.0368,0.0463,0.0256,0.0101,0.11432009,water
0.0386,0.0458,0.025,0.0103,0.085308045,water
0.03515,0.04175,0.02185,0.008,0.08582575,water
0.0357,0.04155,0.02215,0.0079,0.07572813,water
0.0365,0.04355,0.0232,0.00775,0.08806996,water
0.03545,0.04125,0.02095,0.007,0.07561931,water
0.0357,0.04385,0.02255,0.0069,0.102451295,water
0.0362,0.04295,0.02245,0.0071,0.08528109,water
0.03755,0.0432,0.0225,0.00745,0.069969065,water
0.03755,0.0433,0.02215,0.00735,0.07111937,water
0.03755,0.0433,0.02215,0.00735,0.07111937,water
0.0367,0.043,0.02155,0.0074,0.07904645,water
0.0365,0.04125,0.0219,0.00745,0.06109328,water
0.03455,0.04085,0.0219,0.00705,0.083554365,water
0.0341,0.0428,0.02115,0.00695,0.11313396,water
0.03505,0.0427,0.02005,0.00695,0.09839228,water
0.03495,0.0426,0.0208,0.0071,0.09864603,water
0.03465,0.04265,0.0205,0.0072,0.103492856,water
0.0338,0.0399,0.02025,0.00685,0.082768016,water
0.0345,0.0416,0.02,0.00705,0.09329831,water
0.0337,0.0435,0.0202,0.00745,0.12694299,water
0.0364,0.04305,0.0208,0.00785,0.08370041,water
0.0373,0.0425,0.0206,0.00785,0.06516289,water
0.0357,0.04575,0.02225,0.00785,0.123388566,water
0.0363,0.04465,0.02235,0.0079,0.10315009,water
0.0383,0.04705,0.02425,0.00925,0.10251903,water
0.0379,0.04575,0.02615,0.0093,0.09384338,water
0.0374,0.04775,0.0269,0.0101,0.1215502,water
0.03845,0.04745,0.02575,0.01025,0.10477299,water
0.03915,0.04735,0.0257,0.0098,0.09479769,water
0.03905,0.04715,0.02585,0.0092,0.09396751,water
0.0401,0.04775,0.0259,0.0097,0.08708023,water
0.04055,0.0491,0.026,0.00965,0.095370874,water
0.0425,0.04745,0.0265,0.01,0.055030555,water
0.0415,0.0488,0.02805,0.0095,0.08084165,water
0.04295,0.04945,0.0264,0.00905,0.0703463,water
0.04305,0.0477,0.02445,0.00915,0.051239677,water
0.042,0.0477,0.02565,0.00915,0.063545145,water
0.04025,0.04635,0.0251,0.00925,0.07043879,water
0.04115,0.04845,0.0267,0.00915,0.081473224,water
0.04105,0.04895,0.02665,0.00975,0.08777781,water
0.04105,0.04895,0.02665,0.00975,0.08777781,water
0.0416,0.0491,0.0272,0.00995,0.08269019,water
0.0421,0.04865,0.0273,0.0101,0.0721763,water
0.04495,0.05,0.0288,0.0104,0.053185884,water
0.04415,0.04815,0.0279,0.01045,0.043336954,water
0.0419,0.04635,0.02675,0.0102,0.0504249,water
0.04185,0.0456,0.0267,0.0098,0.04288165,water
0.0413,0.04735,0.02895,0.01015,0.06824593,water
0.0419,0.04785,0.029,0.0104,0.06629526,water
0.04105,0.0478,0.0285,0.0105,0.07597077,water
0.0399,0.04735,0.0265,0.0102,0.08538681,water
0.0403,0.0467,0.0266,0.0103,0.073563226,water
0.0395,0.0469,0.026,0.0099,0.08564813,water
0.0374,0.0446,0.025,0.0099,0.08780486,water
0.0354,0.0447,0.0248,0.0091,0.11610488,water
0.0366,0.0459,0.0247,0.0099,0.11272725,water
0.03475,0.0425,0.023,0.00785,0.10032363,water
0.0337,0.0415,0.02255,0.0081,0.10372338,water
0.03545,0.04005,0.0206,0.00715,0.06092715,water
0.0358,0.0423,0.02215,0.00735,0.083226666,water
0.03665,0.044,0.0227,0.00695,0.09113455,water
0.0368,0.0447,0.02275,0.0072,0.09693251,water
0.03765,0.0433,0.0217,0.00725,0.06979615,water
0.0379,0.0421,0.02245,0.00745,0.052500006,water
0.0379,0.0421,0.02245,0.00745,0.052500006,water
0.03785,0.0427,0.02265,0.00725,0.06021105,water
0.0371,0.04135,0.0218,0.00715,0.05417465,water
0.03395,0.04075,0.0214,0.0068,0.091030784,water
0.03325,0.04215,0.02145,0.00695,0.11803711,water
0.03465,0.04255,0.0202,0.00675,0.10233159,water
0.0351,0.04225,0.0213,0.0074,0.09243695,water
0.03345,0.0407,0.02,0.0073,0.09777478,water
0.03295,0.04025,0.0198,0.007,0.09972678,water
0.0328,0.0411,0.01965,0.007,0.112313926,water
0.0366,0.04355,0.0203,0.00715,0.0867124,water
0.037,0.0446,0.0218,0.0073,0.09313724,water
0.038,0.04445,0.0222,0.0078,0.07822924,water
0.0389,0.04525,0.0221,0.0079,0.07546048,water
0.0372,0.0445,0.0223,0.008,0.0893513,water
0.0377,0.0458,0.0246,0.00935,0.09700598,water
0.03765,0.0443,0.025,0.00945,0.08114705,water
0.03725,0.04765,0.02635,0.01005,0.12249702,water
0.03815,0.0477,0.0257,0.0104,0.111240506,water
0.0393,0.04675,0.0263,0.01005,0.0865776,water
0.03935,0.045,0.02635,0.00995,0.066982836,water
0.0402,0.0493,0.0258,0.0102,0.101675995,water
0.04155,0.04915,0.02615,0.00975,0.083792746,water
0.04085,0.04895,0.0272,0.0098,0.09020048,water
0.0401,0.0493,0.02785,0.00985,0.10290827,water
0.0399,0.0487,0.02515,0.0093,0.099322796,water
0.03945,0.0472,0.0243,0.0092,0.089440286,water
0.041,0.0465,0.0235,0.00935,0.062857136,water
0.0412,0.04755,0.0268,0.0096,0.07154929,water
0.0406,0.04835,0.0265,0.0097,0.08712757,water
0.0406,0.04835,0.0265,0.0097,0.08712757,water
0.03995,0.04795,0.0267,0.0095,0.09101253,water
0.0401,0.04805,0.02755,0.0102,0.090187185,water
0.0419,0.0481,0.02735,0.01015,0.06888885,water
0.04235,0.04815,0.0279,0.0105,0.064088374,water
0.0405,0.04625,0.02625,0.0105,0.06628243,water
0.0396,0.0464,0.02625,0.0105,0.07906977,water
0.0397,0.0457,0.02675,0.0102,0.07025758,water
0.0383,0.04565,0.0276,0.0103,0.08755214,water
0.0393,0.0463,0.0278,0.01025,0.08177573,water
